朴葉味噌,,,-3200,名詞,一般,*,*,*,*,朴葉味噌,*,*,local_foods
あゆ雑炊,,,-3200,名詞,一般,*,*,*,*,あゆ雑炊,*,*,local_foods
在郷料理,,,-3200,名詞,一般,*,*,*,*,在郷料理,*,*,local_foods
いももち,,,-3200,名詞,一般,*,*,*,*,いももち,*,*,local_foods
げんこつ飴,,,-4472,名詞,一般,*,*,*,*,げんこつ飴,*,*,local_foods
ぼたん鍋,,,-3200,名詞,一般,*,*,*,*,ぼたん鍋,*,*,local_foods
からし豆腐,,,-4472,名詞,一般,*,*,*,*,からし豆腐,*,*,local_foods
栗きんとん,,,-4472,名詞,一般,*,*,*,*,栗きんとん,*,*,local_foods
金魚めし,,,-3200,名詞,一般,*,*,*,*,金魚めし,*,*,local_foods
げんなり寿司,,,-5878,名詞,一般,*,*,*,*,げんなり寿司,*,*,local_foods
とろろ汁,,,-3200,名詞,一般,*,*,*,*,とろろ汁,*,*,local_foods
黒はんぺん,,,-4472,名詞,一般,*,*,*,*,黒はんぺん,*,*,local_foods
石焼き鍋,,,-3200,名詞,一般,*,*,*,*,石焼き鍋,*,*,local_foods
小魚だんご,,,-4472,名詞,一般,*,*,*,*,小魚だんご,*,*,local_foods
さんま寿司,,,-4472,名詞,一般,*,*,*,*,さんま寿司,*,*,local_foods
スッポン,,,-3200,名詞,一般,*,*,*,*,スッポン,*,*,local_foods
なんか揚げ,,,-4472,名詞,一般,*,*,*,*,なんか揚げ,*,*,local_foods
ニアイナマス,,,-5878,名詞,一般,*,*,*,*,ニアイナマス,*,*,local_foods
山葵漬け,,,-3200,名詞,一般,*,*,*,*,山葵漬け,*,*,local_foods
きしめん,,,-3200,名詞,一般,*,*,*,*,きしめん,*,*,local_foods
味噌煮込みうどん,,,-9050,名詞,一般,*,*,*,*,味噌煮込みうどん,*,*,local_foods
じょじょ切り,,,-5878,名詞,一般,*,*,*,*,じょじょ切り,*,*,local_foods
イナまんじゅう,,,-7408,名詞,一般,*,*,*,*,イナまんじゅう,*,*,local_foods
切り干し,,,-3200,名詞,一般,*,*,*,*,切り干し,*,*,local_foods
ひつまぶし,,,-4472,名詞,一般,*,*,*,*,ひつまぶし,*,*,local_foods
味噌田楽,,,-3200,名詞,一般,*,*,*,*,味噌田楽,*,*,local_foods
伊勢うどん,,,-4472,名詞,一般,*,*,*,*,伊勢うどん,*,*,local_foods
手こね寿司,,,-4472,名詞,一般,*,*,*,*,手こね寿司,*,*,local_foods
秋刀魚寿司,,,-4472,名詞,一般,*,*,*,*,秋刀魚寿司,*,*,local_foods
伊勢海老,,,-3200,名詞,一般,*,*,*,*,伊勢海老,*,*,local_foods
めはり寿司,,,-4472,名詞,一般,*,*,*,*,めはり寿司,*,*,local_foods
蛤（はまぐり）,,,-7408,名詞,一般,*,*,*,*,蛤（はまぐり）,*,*,local_foods
マンボウ,,,-3200,名詞,一般,*,*,*,*,マンボウ,*,*,local_foods
おこうこのじゃこ煮,,,-10800,名詞,一般,*,*,*,*,おこうこのじゃこ煮,*,*,local_foods
ふなの甘露煮,,,-5878,名詞,一般,*,*,*,*,ふなの甘露煮,*,*,local_foods
焼鯖そうめん,,,-5878,名詞,一般,*,*,*,*,焼鯖そうめん,*,*,local_foods
高島とんちゃん,,,-7408,名詞,一般,*,*,*,*,高島とんちゃん,*,*,local_foods
近江牛の味噌漬け,,,-9050,名詞,一般,*,*,*,*,近江牛の味噌漬け,*,*,local_foods
干瓢料理,,,-3200,名詞,一般,*,*,*,*,干瓢料理,*,*,local_foods
日野菜漬け,,,-4472,名詞,一般,*,*,*,*,日野菜漬け,*,*,local_foods
ばら寿司,,,-3200,名詞,一般,*,*,*,*,ばら寿司,*,*,local_foods
赤こんにゃく,,,-5878,名詞,一般,*,*,*,*,赤こんにゃく,*,*,local_foods
おこうこのじゃこ煮,,,-10800,名詞,一般,*,*,*,*,おこうこのじゃこ煮,*,*,local_foods
千枚漬け,,,-3200,名詞,一般,*,*,*,*,千枚漬け,*,*,local_foods
まつたけ飯,,,-4472,名詞,一般,*,*,*,*,まつたけ飯,*,*,local_foods
はりはり鍋,,,-4472,名詞,一般,*,*,*,*,はりはり鍋,*,*,local_foods
ちりめんざんしょう,,,-10800,名詞,一般,*,*,*,*,ちりめんざんしょう,*,*,local_foods
飛竜頭のお平,,,-5878,名詞,一般,*,*,*,*,飛竜頭のお平,*,*,local_foods
西京漬け,,,-3200,名詞,一般,*,*,*,*,西京漬け,*,*,local_foods
にしんそば,,,-4472,名詞,一般,*,*,*,*,にしんそば,*,*,local_foods
卓袱うどん,,,-4472,名詞,一般,*,*,*,*,卓袱うどん,*,*,local_foods
ぶぶ漬け,,,-3200,名詞,一般,*,*,*,*,ぶぶ漬け,*,*,local_foods
胡麻豆腐,,,-3200,名詞,一般,*,*,*,*,胡麻豆腐,*,*,local_foods
いとこ汁,,,-3200,名詞,一般,*,*,*,*,いとこ汁,*,*,local_foods
間人ガニ料理,,,-5878,名詞,一般,*,*,*,*,間人ガニ料理,*,*,local_foods
肉じゃが,,,-3200,名詞,一般,*,*,*,*,肉じゃが,*,*,local_foods
鰤しゃぶ料理,,,-5878,名詞,一般,*,*,*,*,鰤しゃぶ料理,*,*,local_foods
大阪寿司,,,-3200,名詞,一般,*,*,*,*,大阪寿司,*,*,local_foods
バッテラ,,,-3200,名詞,一般,*,*,*,*,バッテラ,*,*,local_foods
はりはり鍋,,,-4472,名詞,一般,*,*,*,*,はりはり鍋,*,*,local_foods
加薬ご飯,,,-3200,名詞,一般,*,*,*,*,加薬ご飯,*,*,local_foods
うどんすき,,,-4472,名詞,一般,*,*,*,*,うどんすき,*,*,local_foods
どて焼き,,,-3200,名詞,一般,*,*,*,*,どて焼き,*,*,local_foods
小田巻き蒸し,,,-5878,名詞,一般,*,*,*,*,小田巻き蒸し,*,*,local_foods
半助豆腐,,,-3200,名詞,一般,*,*,*,*,半助豆腐,*,*,local_foods
てっちり,,,-3200,名詞,一般,*,*,*,*,てっちり,*,*,local_foods
お好み焼き,,,-4472,名詞,一般,*,*,*,*,お好み焼き,*,*,local_foods
じゃこごうこ,,,-5878,名詞,一般,*,*,*,*,じゃこごうこ,*,*,local_foods
じゃこのぐう飯,,,-7408,名詞,一般,*,*,*,*,じゃこのぐう飯,*,*,local_foods
くずし汁,,,-3200,名詞,一般,*,*,*,*,くずし汁,*,*,local_foods
アカエイの煮物,,,-7408,名詞,一般,*,*,*,*,アカエイの煮物,*,*,local_foods
ガッチョ,,,-3200,名詞,一般,*,*,*,*,ガッチョ,*,*,local_foods
穴子の八幡巻き,,,-7408,名詞,一般,*,*,*,*,穴子の八幡巻き,*,*,local_foods
イカナゴ,,,-3200,名詞,一般,*,*,*,*,イカナゴ,*,*,local_foods
ぼっかけ,,,-3200,名詞,一般,*,*,*,*,ぼっかけ,*,*,local_foods
そばめし,,,-3200,名詞,一般,*,*,*,*,そばめし,*,*,local_foods
出石そば,,,-3200,名詞,一般,*,*,*,*,出石そば,*,*,local_foods
たこめし,,,-3200,名詞,一般,*,*,*,*,たこめし,*,*,local_foods
ぼたん鍋,,,-3200,名詞,一般,*,*,*,*,ぼたん鍋,*,*,local_foods
きな粉雑煮,,,-4472,名詞,一般,*,*,*,*,きな粉雑煮,*,*,local_foods
三輪素麺,,,-3200,名詞,一般,*,*,*,*,三輪素麺,*,*,local_foods
柿の葉寿司,,,-4472,名詞,一般,*,*,*,*,柿の葉寿司,*,*,local_foods
奈良茶飯,,,-3200,名詞,一般,*,*,*,*,奈良茶飯,*,*,local_foods
奈良漬け,,,-3200,名詞,一般,*,*,*,*,奈良漬け,*,*,local_foods
にゅうめん,,,-4472,名詞,一般,*,*,*,*,にゅうめん,*,*,local_foods
大和の茶粥,,,-4472,名詞,一般,*,*,*,*,大和の茶粥,*,*,local_foods
朴の葉寿司,,,-4472,名詞,一般,*,*,*,*,朴の葉寿司,*,*,local_foods
さいら寿司,,,-4472,名詞,一般,*,*,*,*,さいら寿司,*,*,local_foods
小豆と南瓜のいとこ煮,,,-12649,名詞,一般,*,*,*,*,小豆と南瓜のいとこ煮,*,*,local_foods
さぶらきご飯,,,-5878,名詞,一般,*,*,*,*,さぶらきご飯,*,*,local_foods
ささげご飯,,,-4472,名詞,一般,*,*,*,*,ささげご飯,*,*,local_foods
めはりずし,,,-4472,名詞,一般,*,*,*,*,めはりずし,*,*,local_foods
胡麻豆腐,,,-3200,名詞,一般,*,*,*,*,胡麻豆腐,*,*,local_foods
大和まな,,,-3200,名詞,一般,*,*,*,*,大和まな,*,*,local_foods
ミズナの辛子和え,,,-9050,名詞,一般,*,*,*,*,ミズナの辛子和え,*,*,local_foods
唐辛子とちりめんじゃこの炊いたん,,,-25600,名詞,一般,*,*,*,*,唐辛子とちりめんじゃこの炊いたん,*,*,local_foods
かみなり茄子,,,-5878,名詞,一般,*,*,*,*,かみなり茄子,*,*,local_foods
高野粉の煮物,,,-5878,名詞,一般,*,*,*,*,高野粉の煮物,*,*,local_foods
しきしき,,,-3200,名詞,一般,*,*,*,*,しきしき,*,*,local_foods
よもぎの餡付け餅,,,-9050,名詞,一般,*,*,*,*,よもぎの餡付け餅,*,*,local_foods
わらび餅,,,-3200,名詞,一般,*,*,*,*,わらび餅,*,*,local_foods
くるみ餅,,,-3200,名詞,一般,*,*,*,*,くるみ餅,*,*,local_foods
いもぼた,,,-3200,名詞,一般,*,*,*,*,いもぼた,*,*,local_foods
いもぼた,,,-3200,名詞,一般,*,*,*,*,いもぼた,*,*,local_foods
大和のつるし柿,,,-7408,名詞,一般,*,*,*,*,大和のつるし柿,*,*,local_foods
めごんぼ,,,-3200,名詞,一般,*,*,*,*,めごんぼ,*,*,local_foods
めはり寿司,,,-4472,名詞,一般,*,*,*,*,めはり寿司,*,*,local_foods
高野豆腐,,,-3200,名詞,一般,*,*,*,*,高野豆腐,*,*,local_foods
はりはり鍋,,,-4472,名詞,一般,*,*,*,*,はりはり鍋,*,*,local_foods
なれずし,,,-3200,名詞,一般,*,*,*,*,なれずし,*,*,local_foods
小鯛の雀寿司,,,-5878,名詞,一般,*,*,*,*,小鯛の雀寿司,*,*,local_foods
さんま寿司,,,-4472,名詞,一般,*,*,*,*,さんま寿司,*,*,local_foods
金山寺味噌,,,-4472,名詞,一般,*,*,*,*,金山寺味噌,*,*,local_foods
ほうらく焼き,,,-5878,名詞,一般,*,*,*,*,ほうらく焼き,*,*,local_foods
じゃこ寿司,,,-4472,名詞,一般,*,*,*,*,じゃこ寿司,*,*,local_foods
ばばちゃん鍋,,,-5878,名詞,一般,*,*,*,*,ばばちゃん鍋,*,*,local_foods
ののこめし,,,-4472,名詞,一般,*,*,*,*,ののこめし,*,*,local_foods
豆腐めし,,,-3200,名詞,一般,*,*,*,*,豆腐めし,*,*,local_foods
もずく雑炊,,,-4472,名詞,一般,*,*,*,*,もずく雑炊,*,*,local_foods
ラッキョウ,,,-4472,名詞,一般,*,*,*,*,ラッキョウ,*,*,local_foods
いがい飯,,,-3200,名詞,一般,*,*,*,*,いがい飯,*,*,local_foods
どじょう汁,,,-4472,名詞,一般,*,*,*,*,どじょう汁,*,*,local_foods
大山おこわ,,,-4472,名詞,一般,*,*,*,*,大山おこわ,*,*,local_foods
大山そば,,,-3200,名詞,一般,*,*,*,*,大山そば,*,*,local_foods
松葉ガニ,,,-3200,名詞,一般,*,*,*,*,松葉ガニ,*,*,local_foods
豆腐ちくわ,,,-4472,名詞,一般,*,*,*,*,豆腐ちくわ,*,*,local_foods
あごのやき,,,-4472,名詞,一般,*,*,*,*,あごのやき,*,*,local_foods
ぼてぼて茶,,,-4472,名詞,一般,*,*,*,*,ぼてぼて茶,*,*,local_foods
さばのいり焼き,,,-7408,名詞,一般,*,*,*,*,さばのいり焼き,*,*,local_foods
おまん寿司,,,-4472,名詞,一般,*,*,*,*,おまん寿司,*,*,local_foods
鯖の煮食い,,,-4472,名詞,一般,*,*,*,*,鯖の煮食い,*,*,local_foods
出雲そば,,,-3200,名詞,一般,*,*,*,*,出雲そば,*,*,local_foods
うずめ飯,,,-3200,名詞,一般,*,*,*,*,うずめ飯,*,*,local_foods
豆腐めし,,,-3200,名詞,一般,*,*,*,*,豆腐めし,*,*,local_foods
めのは飯,,,-3200,名詞,一般,*,*,*,*,めのは飯,*,*,local_foods
しじみ汁,,,-3200,名詞,一般,*,*,*,*,しじみ汁,*,*,local_foods
こもり豆腐,,,-4472,名詞,一般,*,*,*,*,こもり豆腐,*,*,local_foods
のっぺい汁,,,-4472,名詞,一般,*,*,*,*,のっぺい汁,*,*,local_foods
鱸の奉書焼き,,,-5878,名詞,一般,*,*,*,*,鱸の奉書焼き,*,*,local_foods
サザエカレー,,,-5878,名詞,一般,*,*,*,*,サザエカレー,*,*,local_foods
ばら寿司,,,-3200,名詞,一般,*,*,*,*,ばら寿司,*,*,local_foods
ままかり,,,-3200,名詞,一般,*,*,*,*,ままかり,*,*,local_foods
えびめし,,,-3200,名詞,一般,*,*,*,*,えびめし,*,*,local_foods
カキオコ,,,-3200,名詞,一般,*,*,*,*,カキオコ,*,*,local_foods
根ぶかめし,,,-4472,名詞,一般,*,*,*,*,根ぶかめし,*,*,local_foods
シャコ丼,,,-3200,名詞,一般,*,*,*,*,シャコ丼,*,*,local_foods
すまき豆腐,,,-4472,名詞,一般,*,*,*,*,すまき豆腐,*,*,local_foods
鉄砲漬け,,,-3200,名詞,一般,*,*,*,*,鉄砲漬け,*,*,local_foods
とりめし,,,-3200,名詞,一般,*,*,*,*,とりめし,*,*,local_foods
にゅうめん,,,-4472,名詞,一般,*,*,*,*,にゅうめん,*,*,local_foods
備中そば,,,-3200,名詞,一般,*,*,*,*,備中そば,*,*,local_foods
備中手延麺,,,-4472,名詞,一般,*,*,*,*,備中手延麺,*,*,local_foods
蒜山おこわ,,,-4472,名詞,一般,*,*,*,*,蒜山おこわ,*,*,local_foods
ふなめし,,,-3200,名詞,一般,*,*,*,*,ふなめし,*,*,local_foods
あずまずし,,,-4472,名詞,一般,*,*,*,*,あずまずし,*,*,local_foods
あなご飯,,,-3200,名詞,一般,*,*,*,*,あなご飯,*,*,local_foods
おはっすん,,,-4472,名詞,一般,*,*,*,*,おはっすん,*,*,local_foods
かきの土手鍋,,,-5878,名詞,一般,*,*,*,*,かきの土手鍋,*,*,local_foods
さんばい,,,-3200,名詞,一般,*,*,*,*,さんばい,*,*,local_foods
小いわし料理,,,-5878,名詞,一般,*,*,*,*,小いわし料理,*,*,local_foods
魚のはぶて焼き,,,-7408,名詞,一般,*,*,*,*,魚のはぶて焼き,*,*,local_foods
たこめし,,,-3200,名詞,一般,*,*,*,*,たこめし,*,*,local_foods
ちしゃもみ,,,-4472,名詞,一般,*,*,*,*,ちしゃもみ,*,*,local_foods
ワニ料理,,,-3200,名詞,一般,*,*,*,*,ワニ料理,*,*,local_foods
お好み焼き,,,-4472,名詞,一般,*,*,*,*,お好み焼き,*,*,local_foods
ふく料理,,,-3200,名詞,一般,*,*,*,*,ふく料理,*,*,local_foods
そばねっつり,,,-5878,名詞,一般,*,*,*,*,そばねっつり,*,*,local_foods
ほおかむり,,,-4472,名詞,一般,*,*,*,*,ほおかむり,*,*,local_foods
けんちょう,,,-4472,名詞,一般,*,*,*,*,けんちょう,*,*,local_foods
ちしゃなます,,,-5878,名詞,一般,*,*,*,*,ちしゃなます,*,*,local_foods
いとこ煮,,,-3200,名詞,一般,*,*,*,*,いとこ煮,*,*,local_foods
岩国寿司,,,-3200,名詞,一般,*,*,*,*,岩国寿司,*,*,local_foods
あぶら飯,,,-3200,名詞,一般,*,*,*,*,あぶら飯,*,*,local_foods
ほってんどう餅,,,-7408,名詞,一般,*,*,*,*,ほってんどう餅,*,*,local_foods
きりずし,,,-3200,名詞,一般,*,*,*,*,きりずし,*,*,local_foods
さんばい,,,-3200,名詞,一般,*,*,*,*,さんばい,*,*,local_foods
わかめむすび,,,-5878,名詞,一般,*,*,*,*,わかめむすび,*,*,local_foods
お茶の葉おにぎり,,,-9050,名詞,一般,*,*,*,*,お茶の葉おにぎり,*,*,local_foods
幽霊寿司,,,-3200,名詞,一般,*,*,*,*,幽霊寿司,*,*,local_foods
ばりそば,,,-3200,名詞,一般,*,*,*,*,ばりそば,*,*,local_foods
ぞめき料理,,,-4472,名詞,一般,*,*,*,*,ぞめき料理,*,*,local_foods
そば米汁,,,-3200,名詞,一般,*,*,*,*,そば米汁,*,*,local_foods
たいめし,,,-3200,名詞,一般,*,*,*,*,たいめし,*,*,local_foods
かきまぜ,,,-3200,名詞,一般,*,*,*,*,かきまぜ,*,*,local_foods
でこまわし,,,-4472,名詞,一般,*,*,*,*,でこまわし,*,*,local_foods
ぼうぜの姿寿司,,,-7408,名詞,一般,*,*,*,*,ぼうぜの姿寿司,*,*,local_foods
たらいうどん,,,-5878,名詞,一般,*,*,*,*,たらいうどん,*,*,local_foods
わかめ料理,,,-4472,名詞,一般,*,*,*,*,わかめ料理,*,*,local_foods
おなぎめし,,,-4472,名詞,一般,*,*,*,*,おなぎめし,*,*,local_foods
讃岐うどん,,,-4472,名詞,一般,*,*,*,*,讃岐うどん,*,*,local_foods
打ち込み汁,,,-4472,名詞,一般,*,*,*,*,打ち込み汁,*,*,local_foods
しょうゆ豆,,,-4472,名詞,一般,*,*,*,*,しょうゆ豆,*,*,local_foods
餡餅雑煮,,,-3200,名詞,一般,*,*,*,*,餡餅雑煮,*,*,local_foods
鮒のてっぱい,,,-5878,名詞,一般,*,*,*,*,鮒のてっぱい,*,*,local_foods
こんにゃくの八杯,,,-9050,名詞,一般,*,*,*,*,こんにゃくの八杯,*,*,local_foods
どじょう汁,,,-4472,名詞,一般,*,*,*,*,どじょう汁,*,*,local_foods
まんばのけんちゃん,,,-10800,名詞,一般,*,*,*,*,まんばのけんちゃん,*,*,local_foods
皮ちくわ,,,-3200,名詞,一般,*,*,*,*,皮ちくわ,*,*,local_foods
川魚昭八料理,,,-5878,名詞,一般,*,*,*,*,川魚昭八料理,*,*,local_foods
じゃこ天,,,-3200,名詞,一般,*,*,*,*,じゃこ天,*,*,local_foods
せんざんき,,,-4472,名詞,一般,*,*,*,*,せんざんき,*,*,local_foods
ぼっかけ,,,-3200,名詞,一般,*,*,*,*,ぼっかけ,*,*,local_foods
押し抜きずし,,,-5878,名詞,一般,*,*,*,*,押し抜きずし,*,*,local_foods
たこめし,,,-3200,名詞,一般,*,*,*,*,たこめし,*,*,local_foods
たらいうどん,,,-5878,名詞,一般,*,*,*,*,たらいうどん,*,*,local_foods
緋の蕪漬け,,,-4472,名詞,一般,*,*,*,*,緋の蕪漬け,*,*,local_foods
ひゅうが飯,,,-4472,名詞,一般,*,*,*,*,ひゅうが飯,*,*,local_foods
ふぐざく,,,-3200,名詞,一般,*,*,*,*,ふぐざく,*,*,local_foods
ふくめん,,,-3200,名詞,一般,*,*,*,*,ふくめん,*,*,local_foods
ほうたれ天,,,-4472,名詞,一般,*,*,*,*,ほうたれ天,*,*,local_foods
しょうゆ餅,,,-4472,名詞,一般,*,*,*,*,しょうゆ餅,*,*,local_foods
さつま汁,,,-3200,名詞,一般,*,*,*,*,さつま汁,*,*,local_foods
りんまん,,,-3200,名詞,一般,*,*,*,*,りんまん,*,*,local_foods
皿鉢料理,,,-3200,名詞,一般,*,*,*,*,皿鉢料理,*,*,local_foods
鰹のタタキ,,,-4472,名詞,一般,*,*,*,*,鰹のタタキ,*,*,local_foods
虎杖料理,,,-3200,名詞,一般,*,*,*,*,虎杖料理,*,*,local_foods
うつぼ料理,,,-4472,名詞,一般,*,*,*,*,うつぼ料理,*,*,local_foods
クエちり,,,-3200,名詞,一般,*,*,*,*,クエちり,*,*,local_foods
しいたけの,,,-4472,名詞,一般,*,*,*,*,しいたけの,*,*,local_foods
どろめのにんにくぬた,,,-12649,名詞,一般,*,*,*,*,どろめのにんにくぬた,*,*,local_foods
おぶつ煮,,,-3200,名詞,一般,*,*,*,*,おぶつ煮,*,*,local_foods
鯖の姿ずし,,,-4472,名詞,一般,*,*,*,*,鯖の姿ずし,*,*,local_foods
昆布ずし,,,-3200,名詞,一般,*,*,*,*,昆布ずし,*,*,local_foods
鯛の玉蒸し,,,-4472,名詞,一般,*,*,*,*,鯛の玉蒸し,*,*,local_foods
鯖の煮食い,,,-4472,名詞,一般,*,*,*,*,鯖の煮食い,*,*,local_foods
鶏だんご,,,-3200,名詞,一般,*,*,*,*,鶏だんご,*,*,local_foods
あぶってかも,,,-5878,名詞,一般,*,*,*,*,あぶってかも,*,*,local_foods
おきゅうと,,,-4472,名詞,一般,*,*,*,*,おきゅうと,*,*,local_foods
かます寿司,,,-4472,名詞,一般,*,*,*,*,かます寿司,*,*,local_foods
かつお菜,,,-3200,名詞,一般,*,*,*,*,かつお菜,*,*,local_foods
鰯のぬか炊き,,,-5878,名詞,一般,*,*,*,*,鰯のぬか炊き,*,*,local_foods
イソギンチャク,,,-7408,名詞,一般,*,*,*,*,イソギンチャク,*,*,local_foods
たいらぎ,,,-3200,名詞,一般,*,*,*,*,たいらぎ,*,*,local_foods
須古寿し,,,-3200,名詞,一般,*,*,*,*,須古寿し,*,*,local_foods
呼子イカの活きづくり,,,-12649,名詞,一般,*,*,*,*,呼子イカの活きづくり,*,*,local_foods
カツオ飯,,,-3200,名詞,一般,*,*,*,*,カツオ飯,*,*,local_foods
ふなんこぐい,,,-5878,名詞,一般,*,*,*,*,ふなんこぐい,*,*,local_foods
ムツゴロウの蒲焼,,,-9050,名詞,一般,*,*,*,*,ムツゴロウの蒲焼,*,*,local_foods
ごどうふ,,,-3200,名詞,一般,*,*,*,*,ごどうふ,*,*,local_foods
だんだら粥,,,-4472,名詞,一般,*,*,*,*,だんだら粥,*,*,local_foods
カラスミ,,,-3200,名詞,一般,*,*,*,*,カラスミ,*,*,local_foods
ゴウレンそぼろ,,,-7408,名詞,一般,*,*,*,*,ゴウレンそぼろ,*,*,local_foods
卓袱料理,,,-3200,名詞,一般,*,*,*,*,卓袱料理,*,*,local_foods
ざくろなます,,,-5878,名詞,一般,*,*,*,*,ざくろなます,*,*,local_foods
いぎりす,,,-3200,名詞,一般,*,*,*,*,いぎりす,*,*,local_foods
きびなご鍋,,,-4472,名詞,一般,*,*,*,*,きびなご鍋,*,*,local_foods
寒ざらし,,,-3200,名詞,一般,*,*,*,*,寒ざらし,*,*,local_foods
大村寿司,,,-3200,名詞,一般,*,*,*,*,大村寿司,*,*,local_foods
いなほ焼き,,,-4472,名詞,一般,*,*,*,*,いなほ焼き,*,*,local_foods
かんころもち,,,-5878,名詞,一般,*,*,*,*,かんころもち,*,*,local_foods
カステラ,,,-3200,名詞,一般,*,*,*,*,カステラ,*,*,local_foods
ちゃんぽん,,,-4472,名詞,一般,*,*,*,*,ちゃんぽん,*,*,local_foods
皿うどん,,,-3200,名詞,一般,*,*,*,*,皿うどん,*,*,local_foods
佐世保バーガー,,,-7408,名詞,一般,*,*,*,*,佐世保バーガー,*,*,local_foods
いきなり団子,,,-5878,名詞,一般,*,*,*,*,いきなり団子,*,*,local_foods
一文字グルグル,,,-7408,名詞,一般,*,*,*,*,一文字グルグル,*,*,local_foods
辛子蓮根,,,-3200,名詞,一般,*,*,*,*,辛子蓮根,*,*,local_foods
コノシロ,,,-3200,名詞,一般,*,*,*,*,コノシロ,*,*,local_foods
高菜めし,,,-3200,名詞,一般,*,*,*,*,高菜めし,*,*,local_foods
豆腐の味噌漬け,,,-7408,名詞,一般,*,*,*,*,豆腐の味噌漬け,*,*,local_foods
つぼん汁,,,-3200,名詞,一般,*,*,*,*,つぼん汁,*,*,local_foods
きらすまめし,,,-5878,名詞,一般,*,*,*,*,きらすまめし,*,*,local_foods
城下かれい,,,-4472,名詞,一般,*,*,*,*,城下かれい,*,*,local_foods
ふぐ料理,,,-3200,名詞,一般,*,*,*,*,ふぐ料理,*,*,local_foods
だんご汁,,,-3200,名詞,一般,*,*,*,*,だんご汁,*,*,local_foods
やせうま,,,-3200,名詞,一般,*,*,*,*,やせうま,*,*,local_foods
たらおさ,,,-3200,名詞,一般,*,*,*,*,たらおさ,*,*,local_foods
地獄蒸し,,,-3200,名詞,一般,*,*,*,*,地獄蒸し,*,*,local_foods
光明寺飯,,,-3200,名詞,一般,*,*,*,*,光明寺飯,*,*,local_foods
ごまだし,,,-3200,名詞,一般,*,*,*,*,ごまだし,*,*,local_foods
あつめし,,,-3200,名詞,一般,*,*,*,*,あつめし,*,*,local_foods
うれしの,,,-3200,名詞,一般,*,*,*,*,うれしの,*,*,local_foods
うずみみそ,,,-4472,名詞,一般,*,*,*,*,うずみみそ,*,*,local_foods
はすいもの酢あえ,,,-9050,名詞,一般,*,*,*,*,はすいもの酢あえ,*,*,local_foods
チキン南蛮,,,-4472,名詞,一般,*,*,*,*,チキン南蛮,*,*,local_foods
ボラのやっきり,,,-7408,名詞,一般,*,*,*,*,ボラのやっきり,*,*,local_foods
サボテン,,,-3200,名詞,一般,*,*,*,*,サボテン,*,*,local_foods
ザボン漬け,,,-4472,名詞,一般,*,*,*,*,ザボン漬け,*,*,local_foods
レタス巻き,,,-4472,名詞,一般,*,*,*,*,レタス巻き,*,*,local_foods
けんちゃん汁,,,-5878,名詞,一般,*,*,*,*,けんちゃん汁,*,*,local_foods
ういろう,,,-3200,名詞,一般,*,*,*,*,ういろう,*,*,local_foods
湯なます,,,-3200,名詞,一般,*,*,*,*,湯なます,*,*,local_foods
つくらの姿ずし,,,-7408,名詞,一般,*,*,*,*,つくらの姿ずし,*,*,local_foods
かつお飯,,,-3200,名詞,一般,*,*,*,*,かつお飯,*,*,local_foods
里いものとも和え,,,-9050,名詞,一般,*,*,*,*,里いものとも和え,*,*,local_foods
ねりくり,,,-3200,名詞,一般,*,*,*,*,ねりくり,*,*,local_foods
あくまき,,,-3200,名詞,一般,*,*,*,*,あくまき,*,*,local_foods
きびなご料理,,,-5878,名詞,一般,*,*,*,*,きびなご料理,*,*,local_foods
さつま汁,,,-3200,名詞,一般,*,*,*,*,さつま汁,*,*,local_foods
味噌おでん,,,-4472,名詞,一般,*,*,*,*,味噌おでん,*,*,local_foods
えのころ飯,,,-4472,名詞,一般,*,*,*,*,えのころ飯,*,*,local_foods
ひえもんとり,,,-5878,名詞,一般,*,*,*,*,ひえもんとり,*,*,local_foods
薩摩揚げ,,,-3200,名詞,一般,*,*,*,*,薩摩揚げ,*,*,local_foods
豚骨料理,,,-3200,名詞,一般,*,*,*,*,豚骨料理,*,*,local_foods
ねったぼ,,,-3200,名詞,一般,*,*,*,*,ねったぼ,*,*,local_foods
あくまき,,,-3200,名詞,一般,*,*,*,*,あくまき,*,*,local_foods
かるかん,,,-3200,名詞,一般,*,*,*,*,かるかん,*,*,local_foods
ピーナッツ味噌,,,-7408,名詞,一般,*,*,*,*,ピーナッツ味噌,*,*,local_foods
アンダンスー,,,-5878,名詞,一般,*,*,*,*,アンダンスー,*,*,local_foods
足テビチ,,,-3200,名詞,一般,*,*,*,*,足テビチ,*,*,local_foods
アーサ汁,,,-3200,名詞,一般,*,*,*,*,アーサ汁,*,*,local_foods
いかすみ汁,,,-4472,名詞,一般,*,*,*,*,いかすみ汁,*,*,local_foods
イナムドゥチ,,,-5878,名詞,一般,*,*,*,*,イナムドゥチ,*,*,local_foods
イラブー汁,,,-4472,名詞,一般,*,*,*,*,イラブー汁,*,*,local_foods
沖縄そば,,,-3200,名詞,一般,*,*,*,*,沖縄そば,*,*,local_foods
八重山そば,,,-4472,名詞,一般,*,*,*,*,八重山そば,*,*,local_foods
イリチー,,,-3200,名詞,一般,*,*,*,*,イリチー,*,*,local_foods
ンブシー,,,-3200,名詞,一般,*,*,*,*,ンブシー,*,*,local_foods
魚のマース煮,,,-5878,名詞,一般,*,*,*,*,魚のマース煮,*,*,local_foods
